gds_lclsf_cd,gds_lclsf_nm,gds_mclsf_cd,gds_mclsf_nm,gds_sclsf_cd,gds_sclsf_nm
42,기타생축류,44,타조,13,블루종
42,기타생축류,44,타조,19,기타종타조
42,기타생축류,44,타조,20,새끼 타조
42,기타생축류,44,타조,21,아프리칸블랙종
42,기타생축류,44,타조,22,레드 타조
42,기타생축류,44,타조,23,블루종
42,기타생축류,44,타조,29,기타새끼타조
42,기타생축류,44,타조,30,성타조
42,기타생축류,44,타조,31,아프리칸블랙종
42,기타생축류,44,타조,32,레드 타조
42,기타생축류,44,타조,33,블루종
42,기타생축류,44,타조,39,기타 성타조
42,기타생축류,44,타조,99,기타타조
42,기타생축류,49,기타조류,00,기타조류
42,기타생축류,49,기타조류,01,기타조류(일반)
42,기타생축류,50,파충류,00,파충류
42,기타생축류,50,파충류,01,파충류(일반)
42,기타생축류,51,뱀,00,-
42,기타생축류,51,뱀,01,뱀(일반)
42,기타생축류,53,도마뱀,00,-
42,기타생축류,53,도마뱀,01,도마뱀(일반)
42,기타생축류,54,악어,00,-
42,기타생축류,54,악어,01,악어(일반)
42,기타생축류,59,기타파충류,00,-
42,기타생축류,59,기타파충류,01,기타파충류(일반)
42,기타생축류,60,환형동물,00,환형동물
42,기타생축류,60,환형동물,01,환형동물(일반)
42,기타생축류,61,지렁이,00,지렁이
42,기타생축류,61,지렁이,01,지렁이(일반)
42,기타생축류,69,기타환형동물,00,기타환형동물
42,기타생축류,69,기타환형동물,01,기타환형동물(일반)
42,기타생축류,70,곤충류,00,곤충류
42,기타생축류,70,곤충류,01,곤충류(일반)
42,기타생축류,71,잠종,00,잠종
42,기타생축류,71,잠종,10,견사용 누에
42,기타생축류,71,잠종,11,사성잠
42,기타생축류,71,잠종,12,장춘잠
42,기타생축류,71,잠종,13,양추잠
42,기타생축류,71,잠종,14,백옥잠
42,기타생축류,71,잠종,15,대성잠
42,기타생축류,71,잠종,16,용강잠
42,기타생축류,71,잠종,17,부농잠
42,기타생축류,71,잠종,18,개량잠
42,기타생축류,71,잠종,19,기타견사용
42,기타생축류,71,잠종,99,기타 잠종
42,기타생축류,72,초파리,00,초파리
42,기타생축류,72,초파리,01,시험용
42,기타생축류,72,초파리,99,기타초파리
42,기타생축류,99,기타,00,기타생축류기타
43,국내산육류,01,한우,00,한우
43,국내산육류,01,한우,10,지육
43,국내산육류,01,한우,11,온도체
43,국내산육류,01,한우,12,이분도체
43,국내산육류,01,한우,13,사분도체
43,국내산육류,01,한우,19,기타지육
43,국내산육류,01,한우,20,정육
43,국내산육류,01,한우,21,안심
43,국내산육류,01,한우,22,등심
43,국내산육류,01,한우,23,윗등심살
43,국내산육류,01,한우,24,아래등심살
43,국내산육류,01,한우,25,꽃등심살
43,국내산육류,01,한우,26,살치살
43,국내산육류,01,한우,27,채끝
43,국내산육류,01,한우,28,목심
43,국내산육류,01,한우,29,앞다리
43,국내산육류,01,한우,30,꾸리살
43,국내산육류,01,한우,31,갈비덧살
43,국내산육류,01,한우,32,부채살
43,국내산육류,01,한우,33,앞다리살
43,국내산육류,01,한우,34,우둔살
43,국내산육류,01,한우,35,홍두께살
43,국내산육류,01,한우,36,설도
43,국내산육류,01,한우,37,보섭살
43,국내산육류,01,한우,38,설깃살
43,국내산육류,01,한우,39,도가니살
43,국내산육류,01,한우,40,양지
43,국내산육류,01,한우,41,양지머리
43,국내산육류,01,한우,42,업진살
43,국내산육류,01,한우,43,차돌박이
43,국내산육류,01,한우,44,치마살
43,국내산육류,01,한우,45,사태
43,국내산육류,01,한우,46,아롱사태
43,국내산육류,01,한우,47,뭉치사태
43,국내산육류,01,한우,48,앞사태
43,국내산육류,01,한우,49,뒷사태
43,국내산육류,01,한우,50,갈비
43,국내산육류,01,한우,51,마구리
43,국내산육류,01,한우,52,토시살
43,국내산육류,01,한우,53,안창살
43,국내산육류,01,한우,54,제비추리
43,국내산육류,01,한우,59,기타정육
43,국내산육류,01,한우,60,2차부산물
43,국내산육류,01,한우,61,사골
43,국내산육류,01,한우,62,꼬리
43,국내산육류,01,한우,63,도가니
43,국내산육류,01,한우,64,등뼈
43,국내산육류,01,한우,69,기타잡뼈
43,국내산육류,01,한우,70,1차부산물
43,국내산육류,01,한우,71,족
43,국내산육류,01,한우,72,머리
43,국내산육류,01,한우,73,혈
43,국내산육류,01,한우,74,간
43,국내산육류,01,한우,75,갑상선
43,국내산육류,01,한우,76,고환
43,국내산육류,01,한우,77,자궁
43,국내산육류,01,한우,78,난소
43,국내산육류,01,한우,79,척수
43,국내산육류,01,한우,80,비장
43,국내산육류,01,한우,81,췌장
43,국내산육류,01,한우,82,뇌
43,국내산육류,01,한우,83,허파
43,국내산육류,01,한우,84,태반
43,국내산육류,01,한우,85,부신
43,국내산육류,01,한우,86,담낭
43,국내산육류,01,한우,87,횡경막
43,국내산육류,01,한우,88,혀
43,국내산육류,01,한우,89,염통
43,국내산육류,01,한우,90,우피
43,국내산육류,01,한우,91,지방
43,국내산육류,01,한우,92,대장
43,국내산육류,01,한우,93,소장
43,국내산육류,01,한우,94,안심살
43,국내산육류,01,한우,95,채끝살
43,국내산육류,01,한우,96,목심살
43,국내산육류,01,한우,97,부채덮개살
43,국내산육류,01,한우,99,기타부산물
43,국내산육류,01,한우,A0,우둔
43,국내산육류,01,한우,A1,설깃머리살
43,국내산육류,01,한우,A2,삼각살
43,국내산육류,01,한우,A3,업진안살
43,국내산육류,01,한우,A4,치마양지
43,국내산육류,01,한우,A5,앞치마살
43,국내산육류,01,한우,A6,상박살
43,국내산육류,01,한우,A7,본갈비
43,국내산육류,01,한우,A8,꽃갈비
43,국내산육류,01,한우,A9,참갈비
43,국내산육류,01,한우,B0,갈비살
43,국내산육류,01,한우,B1,차돌박이
43,국내산육류,02,젖소,00,젖소
43,국내산육류,02,젖소,10,지육
43,국내산육류,02,젖소,11,온도체
43,국내산육류,02,젖소,12,이분도체
43,국내산육류,02,젖소,13,사분도체
43,국내산육류,02,젖소,19,기타지육
43,국내산육류,02,젖소,20,정육
43,국내산육류,02,젖소,21,안심
43,국내산육류,02,젖소,22,등심
43,국내산육류,02,젖소,23,윗등심살
43,국내산육류,02,젖소,24,아래등심살
43,국내산육류,02,젖소,25,꽃등심살
43,국내산육류,02,젖소,26,살치살
43,국내산육류,02,젖소,27,채끝
43,국내산육류,02,젖소,28,목심
43,국내산육류,02,젖소,29,앞다리
43,국내산육류,02,젖소,30,꾸리살
43,국내산육류,02,젖소,31,갈비덧살
43,국내산육류,02,젖소,32,부채살
43,국내산육류,02,젖소,33,앞다리살
43,국내산육류,02,젖소,34,우둔살
43,국내산육류,02,젖소,35,홍두께살
43,국내산육류,02,젖소,36,설도
43,국내산육류,02,젖소,37,보섭살
43,국내산육류,02,젖소,38,설깃살
43,국내산육류,02,젖소,39,도가니살
43,국내산육류,02,젖소,40,양지
43,국내산육류,02,젖소,41,양지머리
43,국내산육류,02,젖소,42,업진살
43,국내산육류,02,젖소,43,차돌박이
43,국내산육류,02,젖소,44,치마살
43,국내산육류,02,젖소,45,사태
43,국내산육류,02,젖소,46,아롱사태
43,국내산육류,02,젖소,47,뭉치사태
43,국내산육류,02,젖소,48,앞사태
43,국내산육류,02,젖소,49,뒷사태
43,국내산육류,02,젖소,50,갈비
43,국내산육류,02,젖소,51,마구리
43,국내산육류,02,젖소,52,토시살
43,국내산육류,02,젖소,53,안창살
43,국내산육류,02,젖소,54,제비추리
43,국내산육류,02,젖소,59,기타정육
43,국내산육류,02,젖소,60,2차부산물
43,국내산육류,02,젖소,61,사골
43,국내산육류,02,젖소,62,꼬리
43,국내산육류,02,젖소,63,도가니
43,국내산육류,02,젖소,64,등뼈
43,국내산육류,02,젖소,69,기타잡뼈
43,국내산육류,02,젖소,70,1차부산물
43,국내산육류,02,젖소,71,족
43,국내산육류,02,젖소,72,머리
43,국내산육류,02,젖소,73,혈
43,국내산육류,02,젖소,74,간
43,국내산육류,02,젖소,75,갑상선
43,국내산육류,02,젖소,76,고환
43,국내산육류,02,젖소,77,자궁
43,국내산육류,02,젖소,78,난소
43,국내산육류,02,젖소,79,척수(등골)
43,국내산육류,02,젖소,80,비장
43,국내산육류,02,젖소,81,췌장
43,국내산육류,02,젖소,82,뇌
43,국내산육류,02,젖소,83,허파
43,국내산육류,02,젖소,84,태반
43,국내산육류,02,젖소,85,부신
43,국내산육류,02,젖소,86,담낭
43,국내산육류,02,젖소,87,횡경막
43,국내산육류,02,젖소,88,혀
43,국내산육류,02,젖소,89,염통
43,국내산육류,02,젖소,90,우피
43,국내산육류,02,젖소,91,지방
43,국내산육류,02,젖소,92,대장
43,국내산육류,02,젖소,93,소장
43,국내산육류,02,젖소,94,안심살
43,국내산육류,02,젖소,95,채끝살
43,국내산육류,02,젖소,96,목심살
43,국내산육류,02,젖소,97,부채덮개살
43,국내산육류,02,젖소,99,기타부산물
43,국내산육류,02,젖소,A0,우둔
43,국내산육류,02,젖소,A1,설깃머리살
43,국내산육류,02,젖소,A2,삼각살
43,국내산육류,02,젖소,A3,업진안살
43,국내산육류,02,젖소,A4,치마양지
43,국내산육류,02,젖소,A5,앞치마살
43,국내산육류,02,젖소,A6,상박살
43,국내산육류,02,젖소,A7,본갈비
43,국내산육류,02,젖소,A8,꽃갈비
43,국내산육류,02,젖소,A9,참갈비
43,국내산육류,02,젖소,B0,갈비살
43,국내산육류,02,젖소,B1,차돌박이
43,국내산육류,03,육우,00,육우
43,국내산육류,03,육우,10,지육
43,국내산육류,03,육우,11,온도체
43,국내산육류,03,육우,12,이분도체
43,국내산육류,03,육우,13,사분도체
43,국내산육류,03,육우,19,기타지육
43,국내산육류,03,육우,20,정육
43,국내산육류,03,육우,21,안심
43,국내산육류,03,육우,22,등심
43,국내산육류,03,육우,23,윗등심살
43,국내산육류,03,육우,24,아래등심살
43,국내산육류,03,육우,25,꽃등심살
43,국내산육류,03,육우,26,살치살
43,국내산육류,03,육우,27,채끝
43,국내산육류,03,육우,28,목심
43,국내산육류,03,육우,29,앞다리
43,국내산육류,03,육우,30,꾸리살
43,국내산육류,03,육우,31,갈비덧살
43,국내산육류,03,육우,32,부채살
43,국내산육류,03,육우,33,앞다리살
43,국내산육류,03,육우,34,우둔살
43,국내산육류,03,육우,35,홍두께살
43,국내산육류,03,육우,36,설도
43,국내산육류,03,육우,37,보섭살
43,국내산육류,03,육우,38,설깃살
43,국내산육류,03,육우,39,도가니살
43,국내산육류,03,육우,40,양지
43,국내산육류,03,육우,41,양지머리
43,국내산육류,03,육우,42,업진살
43,국내산육류,03,육우,43,차돌박이
43,국내산육류,03,육우,44,치마살
43,국내산육류,03,육우,45,사태
43,국내산육류,03,육우,46,아롱사태
43,국내산육류,03,육우,47,뭉치사태
43,국내산육류,03,육우,48,앞사태
43,국내산육류,03,육우,49,뒷사태
43,국내산육류,03,육우,50,갈비
43,국내산육류,03,육우,51,마구리
43,국내산육류,03,육우,52,토시살
43,국내산육류,03,육우,53,안창살
43,국내산육류,03,육우,54,제비추리
43,국내산육류,03,육우,59,기타정육
43,국내산육류,03,육우,60,2차부산물
43,국내산육류,03,육우,61,사골
43,국내산육류,03,육우,62,꼬리
43,국내산육류,03,육우,63,도가니
43,국내산육류,03,육우,64,등뼈
43,국내산육류,03,육우,69,기타잡뼈
43,국내산육류,03,육우,70,1차부산물
43,국내산육류,03,육우,71,족
43,국내산육류,03,육우,72,머리
43,국내산육류,03,육우,73,혈
43,국내산육류,03,육우,74,간
43,국내산육류,03,육우,75,갑상선
43,국내산육류,03,육우,76,고환
43,국내산육류,03,육우,77,자궁
43,국내산육류,03,육우,78,난소
43,국내산육류,03,육우,79,척수(등골)
43,국내산육류,03,육우,80,비장
43,국내산육류,03,육우,81,췌장
43,국내산육류,03,육우,82,뇌
43,국내산육류,03,육우,83,허파
43,국내산육류,03,육우,84,태반
43,국내산육류,03,육우,85,부신
43,국내산육류,03,육우,86,담낭
43,국내산육류,03,육우,87,횡경막
43,국내산육류,03,육우,88,혀
43,국내산육류,03,육우,89,염통
43,국내산육류,03,육우,90,우피
43,국내산육류,03,육우,91,지방
43,국내산육류,03,육우,92,대장
43,국내산육류,03,육우,93,소장
43,국내산육류,03,육우,94,안심살
43,국내산육류,03,육우,95,채끝살
43,국내산육류,03,육우,96,목심살
43,국내산육류,03,육우,97,부채덮개살
43,국내산육류,03,육우,99,기타부산물
43,국내산육류,03,육우,A0,우둔
43,국내산육류,03,육우,A1,설깃머리살
43,국내산육류,03,육우,A2,삼각살
43,국내산육류,03,육우,A3,업진안살
43,국내산육류,03,육우,A4,치마양지
43,국내산육류,03,육우,A5,앞치마살
43,국내산육류,03,육우,A6,상박살
43,국내산육류,03,육우,A7,본갈비
43,국내산육류,03,육우,A8,꽃갈비
43,국내산육류,03,육우,A9,참갈비
43,국내산육류,03,육우,B0,갈비살
43,국내산육류,03,육우,B1,차돌박이
43,국내산육류,04,돈육,00,돈육
43,국내산육류,04,돈육,10,지육
43,국내산육류,04,돈육,11,온도체
43,국내산육류,04,돈육,12,이분도체
43,국내산육류,04,돈육,13,사분도체
43,국내산육류,04,돈육,19,기타지육
43,국내산육류,04,돈육,20,정육
43,국내산육류,04,돈육,21,안심
43,국내산육류,04,돈육,22,등심
43,국내산육류,04,돈육,23,채끝
43,국내산육류,04,돈육,24,목삼겹
43,국내산육류,04,돈육,25,앞다리
43,국내산육류,04,돈육,26,뒷다리
43,국내산육류,04,돈육,27,삼겹살
43,국내산육류,04,돈육,28,갈비
43,국내산육류,04,돈육,29,갈매기살
43,국내산육류,04,돈육,30,사태
43,국내산육류,04,돈육,31,앞사태
43,국내산육류,04,돈육,32,뒤사태
43,국내산육류,04,돈육,33,등심덧살
43,국내산육류,04,돈육,34,보섭살
43,국내산육류,04,돈육,35,볼기살
43,국내산육류,04,돈육,36,설깃살
43,국내산육류,04,돈육,37,알등심살
43,국내산육류,04,돈육,38,항정살
43,국내산육류,04,돈육,39,기타정육
43,국내산육류,04,돈육,40,부산물
43,국내산육류,04,돈육,41,족
43,국내산육류,04,돈육,42,머리
43,국내산육류,04,돈육,43,뼈
43,국내산육류,04,돈육,44,간
43,국내산육류,04,돈육,45,갑상선
43,국내산육류,04,돈육,46,고환
43,국내산육류,04,돈육,47,자궁
43,국내산육류,04,돈육,48,난소
43,국내산육류,04,돈육,49,척수(등골)
43,국내산육류,04,돈육,50,비장
43,국내산육류,04,돈육,51,췌장
43,국내산육류,04,돈육,52,뇌
43,국내산육류,04,돈육,53,허파
43,국내산육류,04,돈육,54,콩팥
43,국내산육류,04,돈육,55,태반
43,국내산육류,04,돈육,56,부신
43,국내산육류,04,돈육,57,담낭
43,국내산육류,04,돈육,58,횡경막
43,국내산육류,04,돈육,59,혀
43,국내산육류,04,돈육,60,염통
43,국내산육류,04,돈육,61,돈피
43,국내산육류,04,돈육,62,대장
43,국내산육류,04,돈육,63,소장
43,국내산육류,04,돈육,64,도가니살
43,국내산육류,04,돈육,65,가브리살
43,국내산육류,04,돈육,66,안심살
43,국내산육류,04,돈육,67,등심살
43,국내산육류,04,돈육,68,목심
43,국내산육류,04,돈육,69,목심살
43,국내산육류,04,돈육,70,앞다리살
43,국내산육류,04,돈육,71,앞사태살
43,국내산육류,04,돈육,72,홍두깨살
43,국내산육류,04,돈육,73,뒷사태살
43,국내산육류,04,돈육,74,등갈비
43,국내산육류,04,돈육,75,토시살
43,국내산육류,04,돈육,76,오돌삼겹
43,국내산육류,04,돈육,77,갈비살
43,국내산육류,04,돈육,78,마구리
43,국내산육류,04,돈육,99,기타부산물
43,국내산육류,05,닭고기,00,닭고기
43,국내산육류,05,닭고기,11,통닭
43,국내산육류,05,닭고기,12,안심
43,국내산육류,05,닭고기,13,날개
43,국내산육류,05,닭고기,14,봉
